Food_Item_ID,foodcode,modcode,foodname,portionwgt,Portion_Factor,portiondesc,_203 Protein (g),_204 Total Fat (g),_205 Carbohydrate (g),"_269 Sugars, total (g)","_291 Fiber, total dietary (g)","_606 Fatty acids, total saturated (g)",_301 Calcium (mg),_307 Sodium (mg)
640,24127160,000000,"Chicken, breast, boneless, skinless, fried in shortening, breaded, breading not eaten",120.00,0.88,medium breast,27.72,6.00,0.00,0.00,0.00,1.34,6.16,453.20
641,24127160,205446,"Chicken, breast, boneless, skinless, fried in oil, breaded, breading not eaten",14.00,0.14,"medium slice (2"" x 1-1/2"" x 1/4"")",4.41,0.96,0.00,0.00,0.00,0.17,0.98,72.10
641,24127160,205446,"Chicken, breast, boneless, skinless, fried in oil, breaded, breading not eaten",120.00,0.88,medium breast,27.72,6.01,0.00,0.00,0.00,1.04,6.16,453.20
642,24127160,205835,"Chicken, breast, boneless, skinless, baked, breaded, breading not eaten",14.00,0.14,"medium slice (2"" x 1-1/2"" x 1/4"")",4.50,0.56,0.00,0.00,0.00,0.11,0.98,73.64
642,24127160,205835,"Chicken, breast, boneless, skinless, baked, breaded, breading not eaten",120.00,0.88,medium breast,28.27,3.54,0.00,0.00,0.00,0.72,6.16,462.88
643,24132210,000000,"Chicken, leg quarter (drumstick and thigh), baked, skin eaten",140.00,1.14,medium leg,26.62,13.62,0.02,0.00,0.00,3.86,12.54,517.51
644,24132220,000000,"Chicken, leg quarter (drumstick and thigh), baked, skin not eaten",122.00,0.95,medium leg,23.16,6.34,0.00,0.00,0.00,1.80,9.50,436.05
645,24133210,000000,"Chicken, leg quarter (drumstick and thigh), stewed, skin eaten",155.00,1.25,medium leg,28.94,15.73,0.06,0.00,0.00,4.31,15.00,532.50
646,24133220,000000,"Chicken, leg quarter (drumstick and thigh), stewed, skin not eaten",132.00,1.01,medium leg,25.31,7.58,0.00,0.00,0.00,2.05,12.12,435.31
647,24134210,000000,"Chicken, leg quarter (drumstick and thigh), fried in shortening, skin eaten",140.00,1.12,medium leg,29.10,17.07,0.21,0.00,0.00,4.38,12.32,638.40
648,24134210,205372,"Chicken, leg quarter (drumstick and thigh), fried in oil, skin eaten",140.00,1.12,medium leg,29.10,17.07,0.21,0.00,0.00,3.98,12.32,637.28
649,24134220,000000,"Chicken, leg quarter (drumstick and thigh), fried in shortening, skin not eaten",122.00,0.94,medium leg,25.95,8.67,0.00,0.00,0.00,2.23,10.34,516.06
650,24134220,205432,"Chicken, leg quarter (drumstick and thigh), fried in oil, skin not eaten",122.00,0.94,medium leg,25.95,8.67,0.00,0.00,0.00,1.80,10.34,516.06
651,24137210,000000,"Chicken, leg quarter (drumstick and thigh), fried in shortening, breaded, skin/breading eaten",195.00,1.58,medium leg,32.86,26.16,14.44,0.32,0.47,6.63,23.70,676.24
652,24137210,205348,"Chicken, leg quarter (drumstick and thigh), fried in oil, breaded, skin/breading eaten",195.00,1.58,medium leg,32.86,26.18,14.44,0.32,0.47,5.19,23.70,676.24
653,24137210,205685,"Chicken, leg quarter (drumstick and thigh), baked, breaded, skin/breading eaten",195.00,1.58,medium leg,32.90,22.40,14.44,0.32,0.47,6.09,23.70,676.24
654,24137220,000000,"Chicken, leg quarter (drumstick and thigh), fried in shortening, breaded, skin/breading not eaten",122.00,0.94,medium leg,25.95,8.67,0.00,0.00,0.00,2.23,10.34,516.06
655,24137220,205406,"Chicken, leg quarter (drumstick and thigh), fried in oil, breaded, skin/breading not eaten",122.00,0.94,medium leg,25.95,8.67,0.00,0.00,0.00,1.80,10.34,516.06
656,24137220,207129,"Chicken, leg quarter (drumstick and thigh), baked, breaded, skin/breading not eaten",122.00,0.94,medium leg,26.64,5.19,0.00,0.00,0.00,1.36,11.28,530.16
657,24137250,000000,"Chicken, leg quarter (drumstick and thigh), fried in shortening, skinless, breaded, breading eaten",158.00,1.39,medium leg,31.04,16.26,12.05,0.26,0.42,4.14,20.85,583.76
658,24137250,205544,"Chicken, leg quarter (drumstick and thigh), fried in oil, skinless, breaded, breading eaten",158.00,1.39,medium leg,31.04,16.26,12.05,0.26,0.42,2.92,20.85,583.76
659,24137260,000000,"Chicken, leg quarter (drumstick and thigh), fried in shortening, skinless, breaded, breading not eaten",122.00,0.94,medium leg,25.95,8.67,0.00,0.00,0.00,2.23,10.34,516.06
660,24142210,000000,"Chicken, drumstick, baked, skin eaten",58.00,0.52,medium drumstick,12.25,5.05,0.01,0.00,0.00,1.40,6.24,241.28
661,24142220,000000,"Chicken, drumstick, baked, skin not eaten",50.00,0.44,medium drumstick,10.72,2.39,0.00,0.00,0.00,0.65,4.84,205.92
662,24143210,000000,"Chicken, drumstick, stewed, skin eaten",67.00,0.57,medium drumstick,13.67,6.02,0.02,0.00,0.00,1.65,6.84,242.25
663,24143220,000000,"Chicken, drumstick, stewed, skin not eaten",54.00,0.46,medium drumstick,11.93,2.69,0.00,0.00,0.00,0.72,5.52,197.34
664,24144210,000000,"Chicken, drumstick, fried in shortening, skin eaten",58.00,0.49,medium drumstick,12.55,7.56,0.05,0.00,0.00,1.99,5.39,268.03
665,24144210,205539,"Chicken, drumstick, fried in oil, skin eaten",58.00,0.49,medium drumstick,12.55,7.56,0.05,0.00,0.00,1.74,5.39,268.03
666,24144220,000000,"Chicken, drumstick, fried in shortening, skin not eaten",50.00,0.42,medium drumstick,11.44,3.41,0.00,0.00,0.00,0.89,5.04,231.42
667,24144220,205371,"Chicken, drumstick, fried in oil, skin not eaten",50.00,0.42,medium drumstick,11.44,3.41,0.00,0.00,0.00,0.73,5.04,231.00
668,24147210,000000,"Chicken, drumstick, fried in shortening, breaded, skin/breading eaten",85.00,0.72,medium drumstick,15.93,10.68,4.89,0.11,0.14,2.73,10.08,326.16
669,24147210,205362,"Chicken, drumstick, fried in oil, breaded, skin/breading eaten",85.00,0.72,medium drumstick,15.93,10.68,4.89,0.11,0.14,2.11,10.08,325.44
670,24147210,205533,"Chicken, drumstick, baked, breaded, skin/breading eaten",85.00,0.72,medium drumstick,16.75,5.88,5.14,0.12,0.14,1.54,10.80,342.72
671,24147220,000000,"Chicken, drumstick, fried in shortening, breaded, skin/breading not eaten",50.00,0.42,medium drumstick,11.44,3.41,0.00,0.00,0.00,0.89,5.04,231.42
672,24147220,205464,"Chicken, drumstick, fried in oil, breaded, skin/breading not eaten",50.00,0.42,medium drumstick,11.44,3.41,0.00,0.00,0.00,0.73,5.04,231.00
673,24147220,206578,"Chicken, drumstick, baked, breaded, skin/breading not eaten",50.00,0.42,medium drumstick,11.69,2.16,0.00,0.00,0.00,0.57,5.46,236.04
674,24147250,000000,"Chicken, drumstick, fried in shortening, skinless, breaded, breading eaten",58.00,0.50,medium drumstick,11.49,5.51,3.26,0.07,0.10,1.41,7.50,223.00
675,24147250,205538,"Chicken, drumstick, fried in oil, skinless, breaded, breading eaten",58.00,0.50,medium drumstick,11.49,5.51,3.26,0.07,0.10,1.01,7.50,223.00
676,24147260,000000,"Chicken, drumstick, fried in shortening, skinless, breaded, breading not eaten",50.00,0.42,medium drumstick,11.44,3.41,0.00,0.00,0.00,0.89,5.04,231.42
677,24147260,205972,"Chicken, drumstick, fried in oil, skinless, breaded, breading not eaten",50.00,0.42,medium drumstick,11.44,3.41,0.00,0.00,0.00,0.73,5.04,231.00
678,24152210,000000,"Chicken, thigh, baked, skin eaten",82.00,0.62,medium thigh,14.34,8.79,0.02,0.00,0.00,2.53,6.20,275.28
679,24152220,000000,"Chicken, thigh, baked, skin not eaten",72.00,0.52,medium thigh,12.69,4.10,0.00,0.00,0.00,1.21,4.68,233.48
680,24153210,000000,"Chicken, thigh, stewed, skin eaten",88.00,0.68,medium thigh,15.16,9.91,0.04,0.00,0.00,2.73,7.48,290.36
681,24153220,000000,"Chicken, thigh, stewed, skin not eaten",78.00,0.55,medium thigh,13.31,5.04,0.00,0.00,0.00,1.37,6.05,238.70
682,24154210,000000,"Chicken, thigh, fried in shortening, skin eaten",82.00,0.62,medium thigh,16.06,10.30,0.17,0.00,0.00,2.62,6.82,362.08
683,24154210,205389,"Chicken, thigh, fried in oil, skin eaten",82.00,0.62,medium thigh,16.06,10.30,0.17,0.00,0.00,2.51,6.82,362.08
684,24154220,000000,"Chicken, thigh, fried in shortening, skin not eaten",72.00,0.52,medium thigh,14.53,5.51,0.00,0.00,0.00,1.41,5.20,284.44
685,24154220,205419,"Chicken, thigh, fried in oil, skin not eaten",72.00,0.52,medium thigh,14.53,5.51,0.00,0.00,0.00,1.10,5.20,283.92
686,24157210,000000,"Chicken, thigh, fried in shortening, breaded, skin/breading eaten",110.00,0.86,medium thigh,17.74,17.13,6.56,0.14,0.26,4.52,12.04,379.26
687,24157210,205368,"Chicken, thigh, fried in oil, breaded, skin/breading eaten",110.00,0.86,medium thigh,17.74,17.13,6.56,0.14,0.26,4.13,12.04,378.40
688,24157210,205845,"Chicken, thigh, baked, breaded, skin/breading eaten",110.00,0.86,medium thigh,18.22,14.24,6.74,0.15,0.26,3.81,12.90,388.72
689,24157220,000000,"Chicken, thigh, fried in shortening, breaded, skin/breading not eaten",72.00,0.52,medium thigh,14.54,5.44,0.00,0.00,0.00,1.39,5.20,284.44
690,24157220,205683,"Chicken, thigh, fried in oil, breaded, skin/breading not eaten",72.00,0.52,medium thigh,14.54,5.44,0.00,0.00,0.00,1.10,5.20,284.44
691,24157220,205909,"Chicken, thigh, baked, breaded, skin/breading not eaten",72.00,0.52,medium thigh,15.02,3.07,0.00,0.00,0.00,0.80,5.72,293.80
692,24157250,000000,"Chicken, thigh, fried in shortening, skinless, breaded, breading eaten",100.00,0.63,medium thigh,14.42,7.47,4.88,0.11,0.19,1.89,8.82,269.01
693,24157250,205490,"Chicken, thigh, fried in oil, skinless, breaded, breading eaten",100.00,0.63,medium thigh,13.52,8.68,6.34,0.14,0.19,1.51,9.45,315.00
694,24157250,206347,"Chicken, thigh, baked, skinless, breaded, breading not eaten",100.00,0.63,medium thigh,15.18,3.08,5.14,0.11,0.19,0.80,9.45,282.87
695,24157260,000000,"Chicken, thigh, fried in shortening, skinless, breaded, breading not eaten",72.00,0.52,medium thigh,14.53,5.51,0.00,0.00,0.00,1.41,5.20,284.44
696,24157260,205400,"Chicken, thigh, fried in oil, skinless, breaded, breading not eaten",72.00,0.52,medium thigh,14.53,5.51,0.00,0.00,0.00,1.10,5.20,283.92
697,24162110,000000,"Chicken, wing, baked, skin eaten",36.00,0.34,medium wing,8.02,5.69,0.00,0.00,0.00,1.68,6.12,142.80
698,24162120,000000,"Chicken, wing, baked, skin not eaten",22.00,0.21,medium wing,6.34,1.69,0.00,0.00,0.00,0.47,3.36,86.94
699,24163110,000000,"Chicken, wing, stewed, skin eaten",44.00,0.40,medium wing,9.04,6.67,0.00,0.00,0.00,1.87,4.80,155.60
700,24163120,000000,"Chicken, wing, stewed, skin not eaten",27.00,0.24,medium wing,6.47,1.71,0.00,0.00,0.00,0.48,3.12,94.80
701,24164110,000000,"Chicken, wing, fried in shortening, skin eaten",36.00,0.32,medium wing,8.25,5.76,0.00,0.00,0.00,1.76,5.12,168.64
702,24164110,205387,"Chicken, wing, fried in oil, skin eaten",36.00,0.32,medium wing,8.25,5.76,0.00,0.00,0.00,1.59,5.12,168.64
703,24164120,000000,"Chicken, wing, fried in shortening, skin not eaten",22.00,0.20,medium wing,6.14,1.83,0.00,0.00,0.00,0.47,3.60,99.40
704,24164120,205504,"Chicken, wing, fried in oil, skin not eaten",22.00,0.20,medium wing,6.14,1.83,0.00,0.00,0.00,0.37,3.60,99.40
705,24167110,000000,"Chicken, wing, fried in shortening, breaded, skin/breading eaten",54.00,0.49,medium wing,9.45,9.15,5.41,0.12,0.20,2.63,9.31,177.38
706,24167110,205393,"Chicken, wing, fried in oil, breaded, skin/breading eaten",54.00,0.49,medium wing,9.45,9.15,5.41,0.12,0.20,2.14,9.31,177.38
707,24167110,205831,"Chicken, wing, baked, breaded, skin/breading eaten",54.00,0.49,medium wing,10.04,5.40,5.74,0.13,0.20,1.72,9.80,188.16
708,24167120,000000,"Chicken, wing, fried in shortening, breaded, skin/breading not eaten",22.00,0.20,medium wing,6.14,1.83,0.00,0.00,0.00,0.47,3.60,99.40
709,24167120,205665,"Chicken, wing, fried in oil, breaded, skin/breading not eaten",22.00,0.20,medium wing,6.14,1.83,0.00,0.00,0.00,0.37,3.60,99.40
710,24167120,206282,"Chicken, wing, baked, breaded, skin/breading not eaten",22.00,0.20,medium wing,6.32,1.02,0.00,0.00,0.00,0.27,3.60,102.20
711,24170200,000000,"Chicken, back, cooked",128.00,1.28,medium back,32.93,26.62,0.00,0.00,0.00,7.39,26.88,523.52
712,24180200,000000,"Chicken, neck or ribs, cooked",36.00,0.36,neck,7.00,6.46,0.00,0.00,0.00,1.78,9.72,134.64
713,24198440,000000,"Chicken skin, roasted",28.39,0.28,"ounce, cooked",5.73,11.46,0.00,0.00,0.00,3.22,3.98,109.91
714,24198570,000000,"Chicken, canned",205.00,2.05,cup,51.86,16.60,1.84,0.00,0.00,4.61,28.70,988.05
715,24198700,000000,"Chicken patty, chicken fillet, or chicken tenders, breaded, cooked (Banquet, Burger King, Weaver, KFC, Tyson, McDonald's)",76.00,0.76,patty (2.7 oz),9.90,10.50,14.04,0.94,1.90,1.82,36.48,367.08
715,24198700,000000,"Chicken patty, chicken fillet, or chicken tenders, breaded, cooked (Banquet, Burger King, Weaver, KFC, Tyson, McDonald's)",43.00,0.43,strip,5.60,5.94,7.94,0.53,1.08,1.03,20.64,207.69
715,24198700,000000,"Chicken patty, chicken fillet, or chicken tenders, breaded, cooked (Banquet, Burger King, Weaver, KFC, Tyson, McDonald's)",80.00,0.80,Tyson fillet,10.42,11.05,14.78,0.99,2.00,1.91,38.40,386.40
715,24198700,000000,"Chicken patty, chicken fillet, or chicken tenders, breaded, cooked (Banquet, Burger King, Weaver, KFC, Tyson, McDonald's)",101.00,1.01,fillet,13.16,13.95,18.65,1.25,2.53,2.41,48.48,487.83
715,24198700,000000,"Chicken patty, chicken fillet, or chicken tenders, breaded, cooked (Banquet, Burger King, Weaver, KFC, Tyson, McDonald's)",45.00,0.16,tender,2.08,2.21,2.96,0.20,0.40,0.38,7.68,77.28
715,24198700,000000,"Chicken patty, chicken fillet, or chicken tenders, breaded, cooked (Banquet, Burger King, Weaver, KFC, Tyson, McDonald's)",48.00,0.48,Arby's finger,6.25,6.63,8.87,0.60,1.20,1.15,23.04,231.84
716,24198720,000000,"Chicken, ground, cooked",60.00,0.60,medium patty (4 per pound),16.24,8.09,0.00,0.00,0.00,2.25,9.00,242.40
717,24198740,000000,"Chicken nuggets (McDonald's, Weaver Mini Drums, Tyson Chicken Sticks, Carl's Jr. Chicken Stars)",16.00,0.16,nugget,2.22,2.88,2.98,0.15,0.22,0.56,3.68,98.08
718,24198840,000000,"Fried chicken chunks, Puerto Rican style",25.00,0.25,"piece, boneless (1-1/2"" x 1"")",5.82,4.51,5.08,0.10,0.23,1.24,4.75,146.25
719,24201120,000000,"Turkey, white meat, roasted, skin not eaten",28.00,0.28,"medium slice (3"" x 2"" x 1/4"")",8.07,0.58,0.00,0.00,0.00,0.16,2.80,131.04
720,24201130,000000,"Turkey, white meat, roasted, skin eaten",28.00,0.28,"medium slice (3"" x 2"" x 1/4"")",7.92,1.55,0.01,0.00,0.00,0.44,3.36,131.32
721,24201220,000000,"Turkey, dark meat, roasted, skin not eaten",28.00,0.28,"medium slice (3"" x 2"" x 1/4"")",7.54,1.67,0.00,0.00,0.00,0.50,4.76,128.52
722,24201230,000000,"Turkey, dark meat, roasted, skin eaten",28.00,0.28,"medium slice (3"" x 2"" x 1/4"")",7.41,2.84,0.01,0.00,0.00,0.83,4.76,129.08
723,24201320,000000,"Turkey, white and dark meat, roasted, skin not eaten",28.00,0.28,"medium slice (3"" x 2"" x 1/4"")",7.84,1.05,0.00,0.00,0.00,0.31,3.64,129.92
724,24201330,000000,"Turkey, white and dark meat, roasted, skin eaten",28.00,0.28,"medium slice (3"" x 2"" x 1/4"")",7.69,2.11,0.01,0.00,0.00,0.61,3.92,130.48
725,24202600,000000,"Turkey, neck, cooked",154.00,1.54,medium neck (from 14 to 18 lb turkey),34.33,11.24,0.00,0.00,0.00,3.38,89.32,873.18
726,24203010,000000,"Turkey, wing, cooked, skin not eaten",146.00,1.46,medium wing,42.06,3.01,0.00,0.00,0.00,0.86,14.60,683.23
727,24203020,000000,"Turkey, wing, cooked, skin eaten",174.00,1.74,medium wing,46.75,17.35,0.00,0.00,0.00,4.77,36.54,770.82
728,24205000,000000,"Turkey, tail, cooked",58.00,0.58,tail,12.99,15.69,0.08,0.00,0.00,4.59,16.24,222.72
729,24207000,000000,"Turkey, ground, cooked",60.00,0.60,medium patty (4 per pound),16.28,6.19,0.00,0.00,0.00,1.59,16.80,240.00
730,24208500,000000,"Turkey bacon, cooked",11.00,0.11,medium slice,3.26,3.07,0.34,0.00,0.00,0.91,0.99,251.35
731,24300110,000000,"Duck, cooked, skin eaten",92.00,0.55,leg (drumstick and thigh),10.40,15.53,0.00,0.00,0.00,5.30,6.05,121.55
731,24300110,000000,"Duck, cooked, skin eaten",50.00,0.30,wing,5.67,8.47,0.00,0.00,0.00,2.89,3.30,66.30
731,24300110,000000,"Duck, cooked, skin eaten",120.00,0.76,breast,14.37,21.45,0.00,0.00,0.00,7.32,8.36,167.96
731,24300110,000000,"Duck, cooked, skin eaten",382.00,3.82,duck half,72.23,107.84,0.00,0.00,0.00,36.79,42.02,844.20
732,24300120,000000,"Duck, cooked, skin not eaten",75.00,0.46,leg (drumstick and thigh),10.75,5.13,0.00,0.00,0.00,1.81,5.52,104.42
732,24300120,000000,"Duck, cooked, skin not eaten",40.00,0.25,wing,5.84,2.79,0.00,0.00,0.00,0.98,3.00,56.75
732,24300120,000000,"Duck, cooked, skin not eaten",95.00,0.63,breast,14.73,7.02,0.00,0.00,0.00,2.48,7.56,143.01
732,24300120,000000,"Duck, cooked, skin not eaten",221.00,2.21,duck half,51.67,24.64,0.00,0.00,0.00,8.69,26.52,501.67
733,24302010,000000,"Duck, pressed, Chinese",28.35,0.28,ounce(s) cooked,1.52,3.30,1.94,1.45,0.11,0.87,2.84,82.08
734,24311010,000000,"Goose, wild, roasted",28.39,0.28,"ounce cooked, no bone",7.12,6.20,0.00,0.00,0.00,1.94,3.69,65.89
735,24401010,000000,"Cornish game hen, roasted, skin eaten",110.00,1.10,whole breast,24.29,19.87,0.00,0.00,0.00,5.51,14.30,424.60
735,24401010,000000,"Cornish game hen, roasted, skin eaten",306.00,3.06,hen (1-1/4 lb),67.56,55.26,0.00,0.00,0.00,15.32,39.78,1181.16
735,24401010,000000,"Cornish game hen, roasted, skin eaten",57.00,0.57,leg (drumstick and thigh),12.59,10.29,0.00,0.00,0.00,2.85,7.41,220.02
735,24401010,000000,"Cornish game hen, roasted, skin eaten",21.00,0.21,wing,4.64,3.79,0.00,0.00,0.00,1.05,2.73,81.06
736,24401020,000000,"Cornish game hen, roasted, skin not eaten",90.00,0.90,whole breast,20.80,3.46,0.00,0.00,0.00,0.88,11.70,346.50
736,24401020,000000,"Cornish game hen, roasted, skin not eaten",249.00,2.49,hen (1-1/4 lb),57.54,9.56,0.00,0.00,0.00,2.45,32.37,958.65
736,24401020,000000,"Cornish game hen, roasted, skin not eaten",48.00,0.48,leg (drumstick and thigh),11.09,1.84,0.00,0.00,0.00,0.47,6.24,184.80
736,24401020,000000,"Cornish game hen, roasted, skin not eaten",13.00,0.13,wing,3.00,0.50,0.00,0.00,0.00,0.13,1.69,50.05
737,24402100,000000,"Dove, (squab, pigeon), cooked",111.00,1.11,dove,26.42,14.37,0.00,0.00,0.00,4.13,18.87,243.09
738,24402110,000000,"Dove, (squab, pigeon), fried",111.00,1.11,dove,25.60,15.34,1.60,0.13,0.00,4.36,22.20,219.78
739,24403100,000000,"Quail, cooked",76.00,0.76,quail,19.00,10.67,0.00,0.00,0.00,2.99,11.40,162.64
741,25110120,000000,"Liver, beef, braised",85.00,0.85,"slice (6-1/2"" x 2-3/8"" x 3/8"")",24.51,4.44,4.33,0.00,0.00,2.48,5.10,340.85
742,25110140,000000,"Liver, beef, fried",85.00,0.85,"slice (6-1/2"" x 2-3/8"" x 3/8"")",22.36,3.94,4.35,0.00,0.00,2.13,5.10,339.15
743,25110420,000000,"Liver, chicken, braised",20.00,0.20,chicken liver,4.85,1.29,0.17,0.00,0.00,0.41,2.20,79.60
744,25110450,207088,"Liver, chicken, fried in meat drippings",22.00,0.22,chicken liver,4.41,1.85,1.41,0.00,0.04,0.64,2.42,101.64
745,25112200,000000,"Liver, chicken, pate",208.00,2.08,cup,27.98,27.25,13.62,0.00,0.00,8.32,20.80,802.88
745,25112200,000000,"Liver, chicken, pate",28.35,0.28,slice (1 oz),3.82,3.72,1.86,0.00,0.00,1.14,2.84,109.62
746,25120000,000000,"Heart, cooked",3.00,0.03,chicken heart,0.85,0.14,0.00,0.00,0.00,0.04,0.15,11.43
746,25120000,000000,"Heart, cooked",43.00,0.43,slice,12.14,2.02,0.06,0.00,0.00,0.60,2.15,163.83
747,25130000,000000,"Kidney, cooked",227.00,2.27,beef kidney,61.38,10.46,0.00,0.00,0.00,3.24,43.13,944.32
747,25130000,000000,"Kidney, cooked",142.00,1.42,pork kidney,38.39,6.55,0.00,0.00,0.00,2.03,26.98,590.68
747,25130000,000000,"Kidney, cooked",28.00,0.28,lamb kidney,7.57,1.29,0.00,0.00,0.00,0.40,5.32,116.48
747,25130000,000000,"Kidney, cooked",170.00,1.70,veal kidney,45.97,7.84,0.00,0.00,0.00,2.43,32.30,707.20
748,25140110,000000,"Sweetbreads, cooked",194.00,1.94,pair,43.61,5.98,0.00,0.00,0.00,1.81,7.76,739.14
749,25150000,000000,"Brains, cooked",140.00,1.40,"cup, cooked, diced",16.20,14.61,2.06,0.00,0.00,3.32,12.60,601.96
750,25160000,000000,"Tongue, cooked",28.35,0.28,ounce(s) cooked,5.36,6.19,0.00,0.00,0.00,2.26,1.40,108.36
751,25170110,000000,"Tripe, cooked",28.35,0.28,ounce(s) cooked,3.53,1.08,0.00,0.00,0.00,0.38,20.16,123.48
752,25170210,000000,"Chitterlings, cooked",125.00,1.25,"cup, cooked, diced",15.49,25.19,0.00,0.00,0.00,11.80,31.25,426.25
753,25170310,000000,"Hog maws, (pig stomach), cooked",28.35,0.28,ounce(s) cooked,7.43,4.47,0.00,0.00,0.00,1.77,4.76,158.48
754,25170420,000000,"Gizzard, cooked",22.00,0.22,chicken gizzard,6.63,0.59,0.00,0.00,0.00,0.15,3.74,83.16
754,25170420,000000,"Gizzard, cooked",67.00,0.67,turkey gizzard,20.19,1.78,0.00,0.00,0.00,0.44,11.39,253.26
755,25210150,000000,"Hot dog, frankfurter, cheese-filled",57.00,0.43,frankfurter,6.42,12.96,0.63,0.69,0.00,4.68,26.23,469.99
756,25210210,000000,"Hot dog, frankfurter, beef",88.00,0.88,footlong frank,10.45,25.56,3.14,1.22,0.00,9.81,11.44,882.64
756,25210210,000000,"Hot dog, frankfurter, beef",57.00,0.57,frankfurter,6.77,16.55,2.03,0.79,0.00,6.36,7.41,571.71
757,25210220,000000,"Hot dog, frankfurter, beef and pork",28.39,0.28,ounce(s) cooked,3.48,8.05,0.52,0.00,0.00,3.10,3.41,235.15
757,25210220,000000,"Hot dog, frankfurter, beef and pork",88.00,0.88,footlong frank,10.80,24.94,1.61,0.00,0.00,9.62,10.56,728.64
757,25210220,000000,"Hot dog, frankfurter, beef and pork",57.00,0.57,frankfurter,6.99,16.15,1.04,0.00,0.00,6.23,6.84,471.96
757,25210220,000000,"Hot dog, frankfurter, beef and pork",42.00,0.42,smokie (8 per 12 oz pkg),5.15,11.90,0.77,0.00,0.00,4.59,5.04,347.76
758,25210230,000000,"Hot dog, frankfurter, beef and pork, lowfat",57.00,0.57,frankfurter,6.60,6.00,2.64,0.00,0.00,2.22,6.27,716.49
758,25210230,000000,"Hot dog, frankfurter, beef and pork, lowfat",45.00,0.45,Hormel frankfurter,5.21,4.74,2.08,0.00,0.00,1.75,4.95,565.65
759,25210250,000000,"Hot dog, frankfurter, meat and poultry, fat free",57.00,0.50,frankfurter,6.58,0.83,5.90,0.00,0.00,0.26,28.50,440.00
